pert_iname,indication,drugbank_id
doxorubicin,"Lymphoma, T-Cell, Cutaneous",DB00997
doxorubicin,"Leukemia, Hairy Cell",DB00997
doxorubicin,Blast Crisis,DB00997
doxorubicin,Lymphomatoid Granulomatosis,DB00997
doxorubicin,"Lymphoma, Extranodal NK-T-Cell",DB00997
doxorubicin,Intraocular Lymphoma,DB00997
doxorubicin,Immunoblastic Lymphadenopathy,DB00997
doxorubicin,Recurrence,DB00997
doxorubicin,Burkitt Lymphoma,DB00997
doxorubicin,Mycoses,DB00997
doxorubicin,"Leukemia, Lymphocytic, Chronic, B-Cell",DB00997
doxorubicin,"Leukemia, Myeloid",DB00997
doxorubicin,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DB00997
doxorubicin,Glioblastoma,DB00997
doxorubicin,"Lymphoma, Mantle-Cell",DB00997
doxorubicin,Liver Neoplasms,DB00997
doxorubicin,Neuroblastoma,DB00997
doxorubicin,Hemangiosarcoma,DB00997
doxorubicin,Fibrosarcoma,DB00997
doxorubicin,"Sarcoma, Alveolar Soft Part",DB00997
doxorubicin,Histiocytoma,DB00997
doxorubicin,Hemangiopericytoma,DB00997
doxorubicin,Solitary Fibrous Tumors,DB00997
doxorubicin,"Histiocytoma, Benign Fibrous",DB00997
doxorubicin,"Histiocytoma, Malignant Fibrous",DB00997
doxorubicin,Mesenchymoma,DB00997
doxorubicin,Neurofibrosarcoma,DB00997
doxorubicin,Dermatofibrosarcoma,DB00997
doxorubicin,Osteosarcoma,DB00997
doxorubicin,Liposarcoma,DB00997
doxorubicin,Chondrosarcoma,DB00997
doxorubicin,"Sarcoma, Synovial",DB00997
doxorubicin,Carcinoma,DB00997
doxorubicin,"Carcinoma, Hepatocellular",DB00997
doxorubicin,"Lymphoma, B-Cell, Marginal Zone",DB00997
doxorubicin,Endometrial Neoplasms,DB00997
doxorubicin,"Neoplasms, Germ Cell and Embryonal",DB00997
doxorubicin,Rhabdomyosarcoma,DB00997
doxorubicin,"Sarcoma, Ewing",DB00997
doxorubicin,Wilms Tumor,DB00997
doxorubicin,Waldenstrom Macroglobulinemia,DB00997
doxorubicin,Inflammation,DB00997
doxorubicin,Hepatoblastoma,DB00997
doxorubicin,Ganglioneuroblastoma,DB00997
doxorubicin,Thymoma,DB00997
doxorubicin,Thymus Neoplasms,DB00997
doxorubicin,Cardiotoxicity,DB00997
doxorubicin,Hand-Foot Syndrome,DB00997
doxorubicin,Stomach Neoplasms,DB00997
doxorubicin,Plasmacytoma,DB00997
doxorubicin,Ovarian Diseases,DB00997
doxorubicin,"Carcinoma, Squamous Cell",DB00997
doxorubicin,Adenocarcinoma,DB00997
doxorubicin,"Cystadenocarcinoma, Serous",DB00997
doxorubicin,"Carcinoma, Endometrioid",DB00997
doxorubicin,Adenomyoepithelioma,DB00997
doxorubicin,"Adenocarcinoma, Clear Cell",DB00997
doxorubicin,Hematologic Diseases,DB00997
doxorubicin,"Carcinoma, Basal Cell",DB00997
doxorubicin,"Neoplasms, Basal Cell",DB00997
doxorubicin,"Carcinoma, Non-Small-Cell Lung",DB00997
doxorubicin,Enteropathy-Associated T-Cell Lymphoma,DB00997
doxorubicin,Hematologic Neoplasms,DB00997
doxorubicin,"Leukemia, Biphenotypic, Acute",DB00997
doxorubicin,Urinary Bladder Neoplasms,DB00997
doxorubicin,Prostatic Neoplasms,DB00997
doxorubicin,Composite Lymphoma,DB00997
doxorubicin,Intestinal Diseases,DB00997
doxorubicin,"Carcinoma, Transitional Cell",DB00997
doxorubicin,Carcinosarcoma,DB00997
doxorubicin,"Mixed Tumor, Mullerian",DB00997
doxorubicin,"Adenocarcinoma, Mucinous",DB00997
doxorubicin,Cystadenocarcinoma,DB00997
doxorubicin,Castleman Disease,DB00997
doxorubicin,"Leukemia, Myeloid, Acute",DB00997
doxorubicin,Aggression,DB00997
doxorubicin,Mesothelioma,DB00997
doxorubicin,"Mesothelioma, Malignant",DB00997
doxorubicin,Gastrointestinal Neoplasms,DB00997
doxorubicin,Appendiceal Neoplasms,DB00997
doxorubicin,Necrosis,DB00997
doxorubicin,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,DB00997
doxorubicin,Philadelphia Chromosome,DB00997
doxorubicin,Melanoma,DB00997
doxorubicin,"Carcinoma, Renal Cell",DB00997
doxorubicin,Skin Neoplasms,DB00997
doxorubicin,"Lymphoma, Primary Effusion",DB00997
doxorubicin,"Neoplasms, Second Primary",DB00997
doxorubicin,"Neuroectodermal Tumors, Primitive, Peripheral",DB00997
doxorubicin,Bone Neoplasms,DB00997
doxorubicin,Neuroectodermal Tumors,DB00997
doxorubicin,"Neuroectodermal Tumors, Primitive",DB00997
doxorubicin,Soft Tissue Neoplasms,DB00997
doxorubicin,Bone Marrow Diseases,DB00997
doxorubicin,Nerve Sheath Neoplasms,DB00997
doxorubicin,"Sarcoma, Clear Cell",DB00997
doxorubicin,"Chondrosarcoma, Mesenchymal",DB00997
doxorubicin,Glomus Tumor,DB00997
doxorubicin,Granular Cell Tumor,DB00997
doxorubicin,Desmoplastic Small Round Cell Tumor,DB00997
doxorubicin,Retinoblastoma,DB00997
doxorubicin,"Leukemia, Myeloid, Accelerated Phase",DB00997
doxorubicin,"Lymphohistiocytosis, Hemophagocytic",DB00997
doxorubicin,"Breast Neoplasms, Male",DB00997
doxorubicin,Urethral Neoplasms,DB00997
doxorubicin,"Lymphoma, AIDS-Related",DB00997
doxorubicin,Vomiting,DB00997
doxorubicin,Inflammatory Breast Neoplasms,DB00997
doxorubicin,Down Syndrome,DB00997
doxorubicin,Mouth Neoplasms,DB00997
doxorubicin,Intestinal Neoplasms,DB00997
doxorubicin,"Leukemia, T-Cell",DB00997
doxorubicin,"Leukemia-Lymphoma, Adult T-Cell",DB00997
doxorubicin,Kidney Neoplasms,DB00997
doxorubicin,Colorectal Neoplasms,DB00997
doxorubicin,Uterine Neoplasms,DB00997
doxorubicin,Hyperglycemia,DB00997
doxorubicin,Thyroid Neoplasms,DB00997
doxorubicin,"Thyroid Carcinoma, Anaplastic",DB00997
doxorubicin,Thyroid Diseases,DB00997
doxorubicin,Syndrome,DB00997
doxorubicin,"Neoplasms, Glandular and Epithelial",DB00997
doxorubicin,"Carcinoma, Adenosquamous",DB00997
doxorubicin,Cholangiocarcinoma,DB00997
doxorubicin,Pancreatic Neoplasms,DB00997
doxorubicin,Ureteral Neoplasms,DB00997
doxorubicin,Brain Neoplasms,DB00997
doxorubicin,Choroid Plexus Neoplasms,DB00997
doxorubicin,Endocrine Gland Neoplasms,DB00997
doxorubicin,"Sarcoma, Kaposi",DB00997
doxorubicin,Adenoma,DB00997
doxorubicin,Zollinger-Ellison Syndrome,DB00997
doxorubicin,Gastrinoma,DB00997
doxorubicin,"Adenoma, Islet Cell",DB00997
doxorubicin,Adrenocortical Carcinoma,DB00997
doxorubicin,Preleukemia,DB00997
doxorubicin,Myelodysplastic Syndromes,DB00997
doxorubicin,Myeloproliferative Disorders,DB00997
doxorubicin,Myelodysplastic-Myeloproliferative Diseases,DB00997
doxorubicin,Central Nervous System Neoplasms,DB00997
doxorubicin,Pheochromocytoma,DB00997
doxorubicin,Nervous System Neoplasms,DB00997
doxorubicin,Thrombocytopenia,DB00997
doxorubicin,Hyperthermia,DB00997
doxorubicin,HIV Infections,DB00997
doxorubicin,Gallbladder Neoplasms,DB00997
doxorubicin,Bile Duct Neoplasms,DB00997
doxorubicin,"Rhabdomyosarcoma, Embryonal",DB00997
doxorubicin,Immunoglobulin Light-chain Amyloidosis,DB00997
doxorubicin,Amyloidosis,DB00997
doxorubicin,Salivary Gland Neoplasms,DB00997
doxorubicin,"Carcinoma, Adenoid Cystic",DB00997
doxorubicin,Neurofibromatoses,DB00997
doxorubicin,Neurofibromatosis 1,DB00997
doxorubicin,Neurofibroma,DB00997
doxorubicin,Breast Carcinoma In Situ,DB00997
doxorubicin,"Cystadenocarcinoma, Mucinous",DB00997
doxorubicin,Brenner Tumor,DB00997
doxorubicin,Gastrointestinal Stromal Tumors,DB00997
doxorubicin,Fever,DB00997
doxorubicin,Neoplasms by Histologic Type,DB00997
doxorubicin,"Neoplasms, Connective and Soft Tissue",DB00997
doxorubicin,"Leukemia, Plasma Cell",DB00997
doxorubicin,Urogenital Neoplasms,DB00997
doxorubicin,Glioma,DB00997
doxorubicin,Hypersensitivity,DB00997
doxorubicin,"Fibromatosis, Aggressive",DB00997
doxorubicin,"Leukemia, B-Cell",DB00997
doxorubicin,HTLV-I Infections,DB00997
doxorubicin,Squamous Cell Carcinoma of Head and Neck,DB00997
doxorubicin,Esophageal Squamous Cell Carcinoma,DB00997
doxorubicin,Rhabdoid Tumor,DB00997
doxorubicin,Neoplasms by Site,DB00997
doxorubicin,Breast Diseases,DB00997
doxorubicin,Sclerosis,DB00997
doxorubicin,Hereditary Breast and Ovarian Cancer Syndrome,DB00997
doxorubicin,"Genital Neoplasms, Female",DB00997
doxorubicin,Drug-Related Side Effects and Adverse Reactions,DB00997
doxorubicin,Pelvic Neoplasms,DB00997
doxorubicin,Mucositis,DB00997
doxorubicin,Stomatitis,DB00997
doxorubicin,Hepatitis B,DB00997
doxorubicin,Hepatitis,DB00997
doxorubicin,Head and Neck Neoplasms,DB00997
doxorubicin,"Carcinoma, Ductal",DB00997
doxorubicin,"Carcinoma, Ductal, Breast",DB00997
doxorubicin,"Anemia, Hemolytic",DB00997
doxorubicin,"Anemia, Hemolytic, Autoimmune",DB00997
doxorubicin,Thrombocytosis,DB00997
doxorubicin,"Leukemia, Myelomonocytic, Chronic",DB00997
doxorubicin,"Leukemia, Myelomonocytic, Juvenile",DB00997
doxorubicin,"Leukemia, Myeloid, Chronic-Phase",DB00997
doxorubicin,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative",DB00997
doxorubicin,Primary Myelofibrosis,DB00997
doxorubicin,Cognitive Dysfunction,DB00997
doxorubicin,"Adenocarcinoma, Papillary",DB00997
doxorubicin,Malnutrition,DB00997
doxorubicin,Depression,DB00997
doxorubicin,Beckwith-Wiedemann Syndrome,DB00997
doxorubicin,Adrenal Cortex Neoplasms,DB00997
doxorubicin,Meningeal Carcinomatosis,DB00997
doxorubicin,Prosthesis Failure,DB00997
doxorubicin,"Rhabdomyosarcoma, Alveolar",DB00997
doxorubicin,Nasopharyngeal Carcinoma,DB00997
doxorubicin,"Neoplasm, Residual",DB00997
doxorubicin,Retinal Neoplasms,DB00997
doxorubicin,Panniculitis,DB00997
doxorubicin,Nausea,DB00997
doxorubicin,Heart Diseases,DB00997
doxorubicin,"Neoplasms, Experimental",DB00997
doxorubicin,"Carcinoma, Medullary",DB00997
doxorubicin,"Neoplasms, Connective Tissue",DB00997
doxorubicin,Neurotoxicity Syndromes,DB00997
doxorubicin,Lymphadenopathy,DB00997
doxorubicin,Rectal Neoplasms,DB00997
doxorubicin,Colonic Neoplasms,DB00997
doxorubicin,Abdominal Neoplasms,DB00997
doxorubicin,Astrocytoma,DB00997
doxorubicin,Diffuse Intrinsic Pontine Glioma,DB00997
doxorubicin,"Neoplasms, Neuroepithelial",DB00997
doxorubicin,Oligodendroglioma,DB00997
doxorubicin,Optic Nerve Glioma,DB00997
doxorubicin,Disease Progression,DB00997
doxorubicin,"Neoplasms, Fibrous Tissue",DB00997
dronedarone,Atrial Fibrillation,DB04855
dronedarone,Atrial Flutter,DB04855
dronedarone,Heart Failure,DB04855
droperidol,Nausea,DB00450
droperidol,Vomiting,DB00450
droperidol,Postoperative Nausea and Vomiting,DB00450
droperidol,Hyperemesis Gravidarum,DB00450
droperidol,Syndrome,DB00450
droperidol,Psychotic Disorders,DB00450
droperidol,Mental Disorders,DB00450
droperidol,Psychomotor Agitation,DB00450
droperidol,Marijuana Abuse,DB00450
duloxetine,Back Pain,DB00476
duloxetine,Low Back Pain,DB00476
duloxetine,Musculoskeletal Pain,DB00476
duloxetine,Chronic Pain,DB00476
duloxetine,Osteoarthritis,DB00476
duloxetine,Hyperkinesis,DB00476
duloxetine,Disease,DB00476
duloxetine,Attention Deficit Disorder with Hyperactivity,DB00476
duloxetine,Substance-Related Disorders,DB00476
duloxetine,Amphetamine-Related Disorders,DB00476
duloxetine,Mood Disorders,DB00476
duloxetine,Malnutrition,DB00476
duloxetine,Neuralgia,DB00476
duloxetine,Depressive Disorder,DB00476
duloxetine,Depression,DB00476
duloxetine,"Depressive Disorder, Major",DB00476
duloxetine,"Osteoarthritis, Knee",DB00476
duloxetine,Shoulder Pain,DB00476
duloxetine,"Depressive Disorder, Treatment-Resistant",DB00476
duloxetine,Fibromyalgia,DB00476
duloxetine,Myofascial Pain Syndromes,DB00476
duloxetine,Colorectal Neoplasms,DB00476
duloxetine,Diabetic Neuropathies,DB00476
duloxetine,Urinary Incontinence,DB00476
duloxetine,Enuresis,DB00476
duloxetine,"Urinary Incontinence, Stress",DB00476
duloxetine,Recurrence,DB00476
duloxetine,Alcoholism,DB00476
duloxetine,Alcohol Drinking,DB00476
duloxetine,Infertility,DB00476
duloxetine,"Infertility, Male",DB00476
duloxetine,Peripheral Nervous System Diseases,DB00476
duloxetine,Pain,DB00476
duloxetine,Brain Injuries,DB00476
duloxetine,"Brain Injuries, Traumatic",DB00476
duloxetine,Wounds and Injuries,DB00476
duloxetine,Neoplasms,DB00476
duloxetine,"Pain, Postoperative",DB00476
duloxetine,Anxiety Disorders,DB00476
duloxetine,"Phobia, Social",DB00476
duloxetine,Myalgia,DB00476
duloxetine,Parkinson Disease,DB00476
duloxetine,"Fatigue Syndrome, Chronic",DB00476
duloxetine,Syndrome,DB00476
duloxetine,Fatigue,DB00476
duloxetine,Multiple Sclerosis,DB00476
duloxetine,Sclerosis,DB00476
duloxetine,Sphincter of Oddi Dysfunction,DB00476
duloxetine,Neurotoxicity Syndromes,DB00476
duloxetine,Infections,DB00476
duloxetine,Communicable Diseases,DB00476
duloxetine,Hyperalgesia,DB00476
duloxetine,Stroke,DB00476
duloxetine,HIV Infections,DB00476
duloxetine,Neurotic Disorders,DB00476
duloxetine,Mental Disorders,DB00476
duloxetine,"Stress Disorders, Traumatic",DB00476
duloxetine,"Stress Disorders, Post-Traumatic",DB00476
duloxetine,Polyneuropathies,DB00476
duloxetine,Cognitive Dysfunction,DB00476
duloxetine,Breast Neoplasms,DB00476
duloxetine,Glioblastoma,DB00476
duloxetine,Psychophysiologic Disorders,DB00476
duloxetine,Schizophrenia,DB00476
duloxetine,Somatoform Disorders,DB00476
duloxetine,Cough,DB00476
duloxetine,Lung Diseases,DB00476
duloxetine,"Lung Diseases, Interstitial",DB00476
ebselen,Meniere Disease,DB12610
ebselen,Head and Neck Neoplasms,DB12610
ebselen,Hearing Loss,DB12610
ebselen,Deafness,DB12610
ebselen,Tinnitus,DB12610
ebselen,Ototoxicity,DB12610
ebselen,Disease,DB12610
ebselen,Bipolar Disorder,DB12610
ebselen,Depression,DB12610
ebselen,Depressive Disorder,DB12610
ebselen,"Depressive Disorder, Treatment-Resistant",DB12610
ebselen,Diabetes Mellitus,DB12610
ebselen,"Diabetes Mellitus, Type 1",DB12610
ebselen,"Diabetes Mellitus, Type 2",DB12610
ebselen,"Hearing Loss, Noise-Induced",DB12610
ebselen,Infections,DB12610
ebselen,Communicable Diseases,DB12610
ebselen,COVID-19,DB12610
ebselen,Coronavirus Infections,DB12610
ecabet,Dry Eye Syndromes,DB05265
ecabet,Keratoconjunctivitis Sicca,DB05265
ecabet,Syndrome,DB05265
ecabet,Eye Diseases,DB05265
econazole,Tinea,DB01127
econazole,Tinea Pedis,DB01127
econazole,Onychomycosis,DB01127
efaproxiral,Lung Neoplasms,DB08486
efaproxiral,"Carcinoma, Non-Small-Cell Lung",DB08486
efaproxiral,Glioma,DB08486
efaproxiral,Nervous System Neoplasms,DB08486
efaproxiral,Central Nervous System Neoplasms,DB08486
efaproxiral,Breast Neoplasms,DB08486
efaproxiral,Neoplasm Metastasis,DB08486
efaproxiral,Brain Neoplasms,DB08486
efatutazone,Thyroid Neoplasms,DB11894
efatutazone,"Thyroid Carcinoma, Anaplastic",DB11894
efatutazone,Thyroid Diseases,DB11894
efatutazone,Liposarcoma,DB11894
efatutazone,"Liposarcoma, Myxoid",DB11894
efatutazone,Multiple Myeloma,DB11894
efatutazone,Lung Neoplasms,DB11894
efatutazone,"Carcinoma, Non-Small-Cell Lung",DB11894
efatutazone,Colorectal Neoplasms,DB11894
efavirenz,Lymphoma,DB00625
efavirenz,"Lymphoma, Non-Hodgkin",DB00625
efavirenz,Infections,DB00625
efavirenz,Communicable Diseases,DB00625
efavirenz,HIV Infections,DB00625
efavirenz,Acquired Immunodeficiency Syndrome,DB00625
efavirenz,Pancreatic Neoplasms,DB00625
efavirenz,Immunologic Deficiency Syndromes,DB00625
efavirenz,Tuberculosis,DB00625
efavirenz,Breast Neoplasms,DB00625
efavirenz,Triple Negative Breast Neoplasms,DB00625
efavirenz,HIV Seropositivity,DB00625
efavirenz,Lipodystrophy,DB00625
efavirenz,Hepatitis C,DB00625
efavirenz,Hepatitis,DB00625
efavirenz,Prostatic Neoplasms,DB00625
efavirenz,Inflammation,DB00625
efavirenz,Liver Diseases,DB00625
efavirenz,Malaria,DB00625
efavirenz,Coinfection,DB00625
efavirenz,Emergencies,DB00625
efavirenz,"Sarcoma, Kaposi",DB00625
efavirenz,Sarcoma,DB00625
efavirenz,Diabetes Mellitus,DB00625
efavirenz,"Diabetes Mellitus, Type 2",DB00625
efavirenz,Hepatitis A,DB00625
efavirenz,Alzheimer Disease,DB00625
efavirenz,Substance-Related Disorders,DB00625
efavirenz,Parasitemia,DB00625
efavirenz,Hyperlipidemias,DB00625
efavirenz,Hyperlipoproteinemias,DB00625
eflornithine,Neuroblastoma,DB06243
eflornithine,Endometrial Neoplasms,DB06243
eflornithine,Mesothelioma,DB06243
eflornithine,"Mesothelioma, Malignant",DB06243
eflornithine,"Thyroid Cancer, Papillary",DB06243
eflornithine,Ovarian Neoplasms,DB06243
eflornithine,Diffuse Intrinsic Pontine Glioma,DB06243
eflornithine,Medulloblastoma,DB06243
eflornithine,Carcinogenesis,DB06243
eflornithine,Metaplasia,DB06243
eflornithine,Adenoma,DB06243
eflornithine,Colorectal Neoplasms,DB06243
eflornithine,Prostatic Neoplasms,DB06243
eflornithine,Esophageal Neoplasms,DB06243
eflornithine,Barrett Esophagus,DB06243
eflornithine,Urinary Bladder Neoplasms,DB06243
eflornithine,Uterine Cervical Neoplasms,DB06243
eflornithine,Neoplasms,DB06243
eflornithine,Cervical Intraepithelial Neoplasia,DB06243
eflornithine,Precancerous Conditions,DB06243
eflornithine,Nasopharyngeal Neoplasms,DB06243
eflornithine,Adenomatous Polyposis Coli,DB06243
eflornithine,Skin Neoplasms,DB06243
eflornithine,Diabetes Mellitus,DB06243
eflornithine,"Diabetes Mellitus, Type 1",DB06243
eflornithine,Trypanosomiasis,DB06243
eflornithine,"Trypanosomiasis, African",DB06243
eflornithine,Hair Diseases,DB06243
eflornithine,Adenomatous Polyps,DB06243
eflornithine,Astrocytoma,DB06243
eflornithine,Recurrence,DB06243
elvitegravir,HIV Infections,DB09101
elvitegravir,Acquired Immunodeficiency Syndrome,DB09101
elvitegravir,Immunologic Deficiency Syndromes,DB09101
elvitegravir,Infections,DB09101
elvitegravir,Communicable Diseases,DB09101
elvitegravir,Insulin Resistance,DB09101
EMD-1214063,Liver Diseases,DB15133
EMD-1214063,Carcinoma,DB15133
EMD-1214063,"Carcinoma, Hepatocellular",DB15133
EMD-1214063,"Carcinoma, Non-Small-Cell Lung",DB15133
EMD-1214063,Neoplasms,DB15133
EMD-1214063,Stomach Neoplasms,DB15133
EMD-1214063,Brain Neoplasms,DB15133
EMD-1214063,Lung Neoplasms,DB15133
EMD-1214063,Colorectal Neoplasms,DB15133
empagliflozin,Diabetes Mellitus,DB09038
empagliflozin,"Diabetes Mellitus, Type 2",DB09038
empagliflozin,"Diabetes Mellitus, Type 1",DB09038
empagliflozin,Hypertension,DB09038
empagliflozin,Liver Cirrhosis,DB09038
empagliflozin,Fibrosis,DB09038
empagliflozin,Ascites,DB09038
empagliflozin,Inappropriate ADH Syndrome,DB09038
empagliflozin,Hyponatremia,DB09038
empagliflozin,Heart Failure,DB09038
empagliflozin,"Heart Failure, Diastolic",DB09038
empagliflozin,Insulin Resistance,DB09038
empagliflozin,Prediabetic State,DB09038
empagliflozin,Glucose Intolerance,DB09038
empagliflozin,Body Weight,DB09038
empagliflozin,Heart Diseases,DB09038
empagliflozin,"Heart Defects, Congenital",DB09038
empagliflozin,Non-alcoholic Fatty Liver Disease,DB09038
empagliflozin,Fatty Liver,DB09038
empagliflozin,Epilepsy,DB09038
empagliflozin,Arthrogryposis,DB09038
empagliflozin,Kidney Diseases,DB09038
empagliflozin,Polycystic Kidney Diseases,DB09038
empagliflozin,"Polycystic Kidney, Autosomal Dominant",DB09038
empagliflozin,Pulmonary Arterial Hypertension,DB09038
empagliflozin,Familial Primary Pulmonary Hypertension,DB09038
empagliflozin,Crohn Disease,DB09038
empagliflozin,Inflammatory Bowel Diseases,DB09038
empagliflozin,Neutropenia,DB09038
empagliflozin,"Lipodystrophy, Congenital Generalized",DB09038
empagliflozin,Metabolic Syndrome,DB09038
empagliflozin,"Diabetes Mellitus, Lipoatrophic",DB09038
empagliflozin,"Diabetes, Gestational",DB09038
empagliflozin,Dyslipidemias,DB09038
empagliflozin,"Renal Insufficiency, Chronic",DB09038
empagliflozin,Glycogen Storage Disease,DB09038
empagliflozin,Glycogen Storage Disease Type I,DB09038
empagliflozin,Malnutrition,DB09038
empagliflozin,Myocardial Infarction,DB09038
empagliflozin,Infarction,DB09038
empagliflozin,Diabetic Nephropathies,DB09038
empagliflozin,Metabolic Diseases,DB09038
empagliflozin,Glucose Metabolism Disorders,DB09038
empagliflozin,Hypersensitivity,DB09038
empagliflozin,Proteinuria,DB09038
empagliflozin,Glomerulonephritis,DB09038
empagliflozin,Hypoglycemia,DB09038
empagliflozin,Liver Diseases,DB09038
empagliflozin,"Hypertension, Portal",DB09038
empagliflozin,Alzheimer Disease,DB09038
empagliflozin,Cognitive Dysfunction,DB09038
empagliflozin,"Cardiac Complexes, Premature",DB09038
empagliflozin,Cardiotoxicity,DB09038
empagliflozin,"Colitis, Ulcerative",DB09038
empagliflozin,Ulcer,DB09038
empagliflozin,Colitis,DB09038
empagliflozin,Polycystic Ovary Syndrome,DB09038
empagliflozin,Syndrome,DB09038
empagliflozin,"Kidney Failure, Chronic",DB09038
empagliflozin,Hepatic Insufficiency,DB09038
empagliflozin,Liver Failure,DB09038
empagliflozin,Renal Insufficiency,DB09038
empagliflozin,Acute Kidney Injury,DB09038
empagliflozin,Obesity,DB09038
empagliflozin,Inflammation,DB09038
empagliflozin,Disease Progression,DB09038
empagliflozin,Tricuspid Valve Insufficiency,DB09038
empagliflozin,Cardiomyopathies,DB09038
empagliflozin,"Cardiomyopathy, Hypertrophic",DB09038
empagliflozin,Hypertrophy,DB09038
empagliflozin,Kidney Calculi,DB09038
empagliflozin,Nephrolithiasis,DB09038
empagliflozin,Calculi,DB09038
empagliflozin,Hyperglycemia,DB09038
empagliflozin,COVID-19,DB09038
empagliflozin,Severe Acute Respiratory Syndrome,DB09038
emtricitabine,HIV Infections,DB00879
emtricitabine,Infections,DB00879
emtricitabine,Communicable Diseases,DB00879
emtricitabine,Acquired Immunodeficiency Syndrome,DB00879
emtricitabine,Viremia,DB00879
